"","SAMPLID","LEN","CLEN"
"1246",20200108,260,26
"1247",20200108,265,8
"1248",20200108,270,7
"1249",20200108,275,6
"1250",20200108,280,4
"1251",20200108,285,5
"1252",20200108,290,5
"1253",20200108,305,1
"1254",20200109,225,1
"1255",20200109,230,7
"1256",20200109,235,8
"1257",20200109,240,25
"1258",20200109,245,25
"1259",20200109,250,27
"1260",20200109,255,17
"1261",20200109,260,19
"1262",20200109,265,9
"1263",20200109,270,5
"1264",20200109,280,3
"1265",20200109,290,1
"1266",20200109,295,2
"1267",20200109,300,1
"1268",20200898,235,12
"1269",20200898,240,7
"1270",20200898,245,14
"1271",20200898,250,11
"1272",20200898,255,28
"1273",20200898,260,12
"1274",20200898,265,25
"1275",20200898,270,12
"1276",20200898,275,28
"1277",20200898,280,10
"1278",20200898,285,17
"1279",20200898,290,10
"1280",20200898,295,2
"1281",20200898,300,12
"1282",20200899,240,3
"1283",20200899,245,5
"1284",20200899,250,12
"1285",20200899,255,15
"1286",20200899,260,24
"1287",20200899,265,26
"1288",20200899,270,24
"1289",20200899,275,27
"1290",20200899,280,24
"1291",20200899,285,32
"1292",20200899,290,18
"1293",20200899,295,12
"1294",20200899,300,8
"1295",20200899,305,4
"1296",20200899,310,2
"1297",20200900,235,3
"1298",20200900,240,4
"1299",20200900,245,7
"1300",20200900,250,11
"1301",20200900,255,20
"1302",20200900,260,15
"1303",20200900,265,14
"1304",20200900,270,15
"1305",20200900,275,21
"1306",20200900,280,15
"1307",20200900,285,14
"1308",20200900,290,8
"1309",20200900,295,4
"1310",20200900,300,5
"1311",20200901,235,4
"1312",20200901,240,5
"1313",20200901,245,14
"1314",20200901,250,15
"1315",20200901,255,31
"1316",20200901,260,20
"1317",20200901,265,22
"1318",20200901,270,30
"1319",20200901,275,24
"1320",20200901,280,25
"1321",20200901,285,19
"1322",20200901,290,10
"1323",20200901,295,6
"1324",20200901,300,5
"1325",20200902,235,1
"1326",20200902,240,1
"1327",20200902,245,8
"1328",20200902,250,14
"1329",20200902,255,15
"1330",20200902,260,16
"1331",20200902,265,15
"1332",20200902,270,18
"1333",20200902,275,17
"1334",20200902,280,19
"1335",20200902,285,14
"1336",20200902,290,12
"1337",20200902,295,5
"1338",20200902,300,1
"1339",20200903,235,1
"1340",20200903,240,4
"1341",20200903,245,10
"1342",20200903,250,19
"1343",20200903,255,28
"1344",20200903,260,20
"1345",20200903,265,26
"1346",20200903,270,17
"1347",20200903,275,25
"1348",20200903,280,40
"1349",20200903,285,17
"1350",20200903,290,14
"1351",20200903,295,9
"1352",20200903,300,1
"1353",20200903,305,1
"1354",20200903,310,1
"1355",20200945,155,1
"1356",20200945,185,1
"1357",20200945,195,2
"1358",20200945,200,3
"1359",20200945,205,7
"1360",20200945,210,25
"1361",20200945,215,38
"1362",20200945,220,36
"1363",20200945,225,23
"1364",20200945,230,13
"1365",20200945,235,10
"1366",20200945,250,1
"1367",20200946,185,1
"1368",20200946,190,1
"1369",20200946,195,4
"1370",20200946,200,5
"1371",20200946,205,15
"1372",20200946,210,27
"1373",20200946,215,51
"1374",20200946,220,48
"1375",20200946,225,31
"1376",20200946,230,17
"1377",20200946,235,12
"1378",20200946,240,3
"1379",20200946,250,1
"1380",20200947,165,1
"1381",20200947,170,1
"1382",20200947,175,2
"1383",20200947,180,2
"1384",20200947,185,2
"1385",20200947,190,3
"1386",20200947,195,4
"1387",20200947,200,9
"1388",20200947,205,9
"1389",20200947,210,32
"1390",20200947,215,27
"1391",20200947,220,26
"1392",20200947,225,17
"1393",20200947,230,11
"1394",20200947,235,6
"1395",20200947,240,2
"1396",20200948,170,1
"1397",20200948,175,4
"1398",20200948,180,5
"1399",20200948,185,3
"1400",20200948,190,5
"1401",20200948,195,6
"1402",20200948,200,12
"1403",20200948,205,15
"1404",20200948,210,34
"1405",20200948,215,44
"1406",20200948,220,40
"1407",20200948,225,23
"1408",20200948,230,14
"1409",20200948,235,11
"1410",20200948,240,3
"1411",20200948,245,1
"1412",20200949,180,2
"1413",20200949,185,1
"1414",20200949,195,4
"1415",20200949,200,3
"1416",20200949,205,9
"1417",20200949,210,18
"1418",20200949,215,26
"1419",20200949,220,35
"1420",20200949,225,23
"1421",20200949,230,22
"1422",20200949,235,8
"1423",20200949,240,3
"1424",20200949,245,4
"1425",20200949,250,1
"1426",20200949,255,2
"1427",20200950,180,1
"1428",20200950,185,1
"1429",20200950,190,3
"1430",20200950,195,4
"1431",20200950,200,6
"1432",20200950,205,12
"1433",20200950,210,24
"1434",20200950,215,35
"1435",20200950,220,47
"1436",20200950,225,31
"1437",20200950,230,29
"1438",20200950,235,10
"1439",20200950,240,5
"1440",20200950,245,4
"1441",20200950,250,2
"1442",20200950,255,2
"1443",20200951,175,1
"1444",20200951,180,3
"1445",20200951,185,7
"1446",20200951,190,11
"1447",20200951,195,10
"1448",20200951,200,15
"1449",20200951,205,17
"1450",20200951,210,17
"1451",20200951,215,28
"1452",20200951,220,45
"1453",20200951,225,32
"1454",20200951,230,26
"1455",20200951,235,11
"1456",20200951,240,2
"1457",20200951,245,1
"1458",20200951,250,2
"1459",20200951,260,1
"1460",20200951,275,1
"1461",20200952,230,4
"1462",20200952,235,2
"1463",20200952,240,7
"1464",20200952,245,5
"1465",20200952,250,20
"1466",20200952,255,16
"1467",20200952,260,23
"1468",20200952,265,17
"1469",20200952,270,30
"1470",20200952,275,23
"1471",20200952,280,35
"1472",20200952,285,16
"1473",20200952,290,23
"1474",20200952,295,7
"1475",20200952,300,6
"1476",20200952,305,1
"1477",20200952,320,1
"1478",20200953,260,1
"1479",20200953,270,1
"1480",20200953,275,4
"1481",20200953,280,33
"1482",20200953,285,25
"1483",20200953,290,45
"1484",20200953,295,9
"1485",20200953,300,25
"1486",20200953,305,4
"1487",20200953,310,3
"1488",20200953,320,1
"1489",20200953,325,1
"1490",20200954,195,5
"1491",20200954,200,10
"1492",20200954,205,23
"1493",20200954,210,21
"1494",20200954,215,36
"1495",20200954,220,21
"1496",20200954,225,35
"1497",20200954,230,6
"1498",20200954,235,5
"1499",20200954,240,1
"1500",20200955,190,1
"1501",20200955,195,4
"1502",20200955,200,16
"1503",20200955,205,17
"1504",20200955,210,23
"1505",20200955,215,35
"1506",20200955,220,46
"1507",20200955,225,50
"1508",20200955,230,17
"1509",20200955,235,9
"1510",20200955,240,1
"1511",20200955,245,1
"1512",20200956,200,5
"1513",20200956,205,20
"1514",20200956,210,12
"1515",20200956,215,37
"1516",20200956,220,26
"1517",20200956,225,40
"1518",20200956,230,21
"1519",20200956,235,6
"1520",20200956,240,11
"1521",20200956,250,5
"1522",20200957,180,5
"1523",20200957,185,2
"1524",20200957,190,3
"1525",20200957,195,5
"1526",20200957,200,9
"1527",20200957,205,15
"1528",20200957,210,30
"1529",20200957,215,46
"1530",20200957,220,44
"1531",20200957,225,29
"1532",20200957,230,17
"1533",20200957,235,11
"1534",20200957,240,4
"1535",20200957,245,2
"1536",20200958,230,1
"1537",20200958,235,2
"1538",20200958,240,7
"1539",20200958,245,7
"1540",20200958,250,17
"1541",20200958,255,16
"1542",20200958,260,32
"1543",20200958,265,26
"1544",20200958,270,35
"1545",20200958,275,21
"1546",20200958,280,25
"1547",20200958,285,10
"1548",20200958,290,12
"1549",20200958,295,7
"1550",20200958,300,7
"1551",20200958,305,2
"1552",20200958,310,1
"1553",20200959,225,2
"1554",20200959,230,3
"1555",20200959,235,3
"1556",20200959,240,5
"1557",20200959,245,5
"1558",20200959,250,16
"1559",20200959,255,13
"1560",20200959,260,25
"1561",20200959,265,22
"1562",20200959,270,36
"1563",20200959,275,27
"1564",20200959,280,25
"1565",20200959,285,18
"1566",20200959,290,15
"1567",20200959,295,6
"1568",20200959,300,5
"1569",20200959,305,2
"1570",20200959,310,2
"1571",20200960,225,1
"1572",20200960,230,2
"1573",20200960,235,7
"1574",20200960,240,15
"1575",20200960,245,13
"1576",20200960,250,21
"1577",20200960,255,12
"1578",20200960,260,21
"1579",20200960,265,14
"1580",20200960,270,18
"1581",20200960,275,10
"1582",20200960,280,13
"1583",20200960,285,4
"1584",20200960,290,5
"1585",20200960,295,2
"1586",20200960,300,1
"1587",20200961,165,2
"1588",20200961,170,6
"1589",20200961,175,19
"1590",20200961,180,26
"1591",20200961,185,28
"1592",20200961,190,22
"1593",20200961,195,17
"1594",20200961,200,6
"1595",20200961,205,5
"1596",20200961,210,5
"1597",20200961,215,10
"1598",20200961,220,3
"1599",20200961,225,4
"1600",20200961,250,1
"1601",20200962,225,1
"1602",20200962,230,3
"1603",20200438,310,4
"1604",20200439,245,5
"1605",20200439,250,12
"1606",20200439,235,1
"1607",20200439,240,2
"1608",20200439,255,7
"1609",20200439,260,18
"1610",20200439,265,15
"1611",20200439,270,28
"1612",20200439,275,20
"1613",20200439,280,21
"1614",20200053,195,1
"1615",20200053,210,1
"1616",20200053,220,10
"1617",20200053,225,7
"1618",20200053,240,29
"1619",20200053,245,25
"1620",20200053,230,22
"1621",20200053,235,13
"1622",20200053,250,32
"1623",20200053,255,17
"1624",20200053,260,12
"1625",20200053,265,5
"1626",20200053,270,4
"1627",20200053,275,1
"1628",20200053,280,3
"1629",20200053,285,1
"1630",20200053,290,1
"1631",20200053,300,2
"1632",20200053,310,1
"1633",20200054,220,2
"1634",20200054,225,3
"1635",20200054,210,1
"1636",20200054,215,2
"1637",20200054,230,11
"1638",20200054,235,21
"1639",20200054,240,25
"1640",20200054,245,28
"1641",20200054,250,36
"1642",20200054,255,30
"1643",20200054,260,14
"1644",20200054,265,10
"1645",20200054,270,6
"1646",20200054,275,3
"1647",20200054,280,4
"1648",20200054,285,1
"1649",20200054,290,2
"1650",20200054,295,1
"1651",20200054,305,1
"1652",20200054,310,1
"1653",20200055,220,4
"1654",20200055,225,7
"1655",20200055,230,17
"1656",20200055,235,24
"1657",20200055,240,21
"1658",20200055,245,18
"1659",20200055,250,28
"1660",20200055,255,14
"1661",20200055,260,10
"1662",20200055,265,8
"1663",20200055,270,7
"1664",20200055,275,8
"1665",20200055,280,13
"1666",20200055,285,4
"1667",20200055,290,3
"1668",20200055,295,7
"1669",20200055,300,6
"1670",20200055,305,2
"1671",20200055,310,5
"1672",20200055,320,1
"1673",20200531,285,7
"1674",20200531,290,5
"1675",20200531,300,1
"1676",20200531,305,1
"1677",20200532,240,1
"1678",20200531,295,2
"1679",20200532,245,2
"1680",20200532,250,8
"1681",20200532,255,3
"1682",20200532,260,26
"1683",20200532,265,6
"1684",20200532,270,26
"1685",20200532,275,17
"1686",20200532,280,26
"1687",20200532,285,8
"1688",20200532,290,14
"1689",20200532,295,4
"1690",20200532,300,5
"1691",20200532,305,4
"1692",20200532,330,1
"1693",20200533,230,1
"1694",20200533,235,2
"1695",20200533,240,6
"1696",20200533,245,8
"1697",20200533,250,10
"1698",20200533,255,17
"1699",20200533,260,16
"1700",20200533,265,10
"1701",20200533,270,24
"1702",20200533,275,20
"1703",20200533,280,28
"1704",20200533,285,17
"1705",20200533,290,16
"1706",20200533,295,13
"1707",20200533,300,10
"1708",20200533,305,7
"1709",20200533,310,7
"1710",20200533,315,7
"1711",20200533,320,8
"1712",20200533,325,7
"1713",20200533,330,5
"1714",20200533,335,3
"1715",20200533,340,1
"1716",20200534,240,2
"1717",20200534,245,1
"1718",20200534,250,10
"1719",20200534,255,3
"1720",20200534,260,19
"1721",20200534,265,10
"1722",20200534,270,31
"1723",20200534,275,16
"1724",20200534,280,26
"1725",20200534,285,9
"1726",20200534,290,9
"1727",20200534,295,5
"1728",20200534,300,6
"1729",20200534,305,2
"1730",20200535,220,1
"1731",20200535,225,2
"1732",20200535,230,7
"1733",20200535,235,3
"1734",20200535,240,8
"1735",20200535,245,5
"1736",20200535,250,25
"1737",20200535,255,21
"1738",20200535,260,36
"1739",20200535,265,23
"1740",20200535,270,25
"1741",20200535,275,18
"1742",20200535,280,25
"1743",20200535,285,5
"1744",20200535,290,10
"1745",20200535,295,1
"1746",20200535,300,5
"1747",20200535,310,1
"1748",20200536,225,1
"1749",20200536,240,3
"1750",20200536,245,4
"1751",20200536,250,14
"1752",20200536,255,8
"1753",20200536,260,19
"1754",20200536,265,22
"1755",20200536,270,22
"1756",20200536,275,18
"1757",20200536,280,14
"1758",20200536,285,9
"1759",20200536,290,9
"1760",20200536,295,6
"1761",20200536,300,2
"1762",20200536,305,1
"1763",20200537,240,2
"1764",20200537,245,1
"1765",20200537,250,9
"1766",20200537,255,8
"1767",20200537,260,12
"1768",20200537,265,14
"1769",20200537,270,21
"1770",20200537,275,23
"1771",20200537,280,22
"1772",20200537,285,13
"1773",20200226,215,9
"1774",20200226,220,10
"1775",20200226,225,8
"1776",20200226,230,7
"1777",20200226,235,2
"1778",20200226,240,4
"1779",20200226,245,7
"1780",20200226,250,5
"1781",20200226,255,4
"1782",20200226,260,3
"1783",20200226,265,2
"1784",20200226,270,1
"1785",20200226,275,2
"1786",20200226,280,1
"1787",20200227,175,3
"1788",20200227,180,3
"1789",20200227,185,10
"1790",20200227,190,20
"1791",20200227,195,7
"1792",20200227,200,18
"1793",20200227,205,29
"1794",20200227,210,35
"1795",20200227,215,19
"1796",20200227,220,26
"1797",20200227,225,6
"1798",20200227,230,9
"1799",20200227,235,1
"1800",20200227,240,12
"1801",20200227,245,4
"1802",20200227,250,11
"1803",20200227,260,6
"1804",20200227,270,3
"1805",20200228,220,2
"1806",20200228,225,5
"1807",20200228,230,12
"1808",20200228,235,11
"1809",20200228,240,19
"1810",20200228,245,20
"1811",20200228,250,21
"1812",20200228,255,16
"1813",20200228,260,12
"1814",20200228,265,7
"1815",20200228,270,21
"1816",20200228,275,10
"1817",20200228,280,12
"1818",20200228,285,2
"1819",20200228,290,3
"1820",20200228,295,2
"1821",20200229,215,1
"1822",20200229,220,2
"1823",20200229,225,2
"1824",20200229,230,1
"1825",20200229,235,3
"1826",20200229,240,10
"1827",20200229,245,15
"1828",20200229,250,25
"1829",20200229,255,21
"1830",20200229,260,30
"1831",20200229,265,26
"1832",20200229,270,21
"1833",20200229,275,20
"1834",20200229,280,31
"1835",20200229,285,15
"1836",20200229,290,12
"1837",20200229,295,3
"1838",20200229,300,2
"1839",20200229,310,2
"1840",20200229,320,1
"1841",20200230,215,1
"1842",20200230,235,1
"1843",20200230,240,7
"1844",20200230,245,11
"1845",20200230,250,15
"1846",20200230,255,13
"1847",20200230,260,20
"1848",20200230,265,15
"1849",20200230,270,30
"1850",20200230,275,26
"1851",20200230,280,25
"1852",20200230,285,18
"1853",20200230,290,16
"1854",20200230,295,8
"1855",20200230,300,2
"1856",20200230,305,1
"1857",20200230,310,1
"1858",20200230,320,1
"1859",20200231,220,1
"1860",20200231,225,1
"1861",20200231,230,4
"1862",20200231,235,4
"1863",20200231,240,10
"1864",20200231,245,4
"1865",20200231,250,28
"1866",20200231,255,12
"1867",20200231,260,28
"1868",20200231,265,9
"1869",20200231,270,15
"1870",20200231,275,6
"1871",20200231,280,14
"1872",20200231,285,5
"1873",20200231,290,6
"1874",20200231,295,2
"1875",20200231,300,1
"1876",20200232,220,2
"1877",20200232,225,6
"1878",20200232,230,7
"1879",20200232,235,10
"1880",20200232,240,20
"1881",20200232,245,22
"1882",20200232,250,26
"1883",20200232,255,24
"1884",20200232,260,22
"1885",20200232,265,19
"1886",20200232,270,16
"1887",20200232,275,10
"1888",20200232,280,6
"1889",20200232,285,10
"1890",20200232,290,4
"1891",20200232,295,1
"1892",20200232,300,2
"1893",20200233,230,3
"1894",20200233,235,3
"1895",20200233,240,8
"1896",20200233,245,6
"1897",20200233,250,12
"1898",20200233,255,11
"1899",20200233,260,23
"1900",20200233,265,11
"1901",20200233,270,27
"1902",20200233,275,9
"1903",20200233,280,12
"1904",20200233,285,9
"1905",20200233,290,12
"1906",20200233,295,1
"1907",20200233,300,3
"1908",20200233,310,1
"1909",20200234,225,4
"1910",20200234,230,3
"1911",20200234,235,4
"1912",20200234,240,10
"1913",20200234,245,17
"1914",20200234,250,19
"1915",20200234,255,13
"1916",20200234,260,27
"1917",20200234,265,15
"1918",20200234,270,20
"1919",20200234,275,18
"1920",20200234,280,19
"1921",20200234,285,14
"1922",20200234,290,9
"1923",20200234,295,6
"1924",20200234,300,1
"1925",20200234,305,1
"1926",20200234,315,1
"1927",20200235,230,3
"1928",20200235,235,5
"1929",20200235,240,6
"1930",20200235,245,15
"1931",20200235,250,21
"1932",20200235,255,22
"1933",20200235,260,32
"1934",20200235,265,26
"1935",20200235,270,28
"1936",20200235,275,20
"1937",20200235,280,14
"1938",20200235,285,11
"1939",20200235,290,6
"1940",20200235,295,6
"1941",20200236,180,10
"1942",20200236,185,18
"1943",20200236,190,27
"1944",20200236,195,38
"1945",20200236,200,28
"1946",20200236,205,30
"1947",20200236,210,8
"1948",20200236,215,7
"1949",20200236,220,1
"1950",20200236,225,10
"1951",20200237,180,10
"1952",20200237,185,24
"1953",20200237,190,39
"1954",20200237,195,49
"1955",20200237,200,42
"1956",20200237,205,40
"1957",20200237,210,17
"1958",20200237,215,11
"1959",20200237,220,2
"1960",20200237,225,1
"1961",20200237,230,1
"1962",20200237,240,1
"1963",20200238,215,1
"1964",20200238,220,2
